Rogers St,62,NE Oklahoma,54
NM Highlands,91,W New Mexico,78
Northern St SD,81,SW Minnesota,68
Roberts Wslyn,79,Notre Dame OH,76
OH Dominican,93,Seton Hill,63
Upper Iowa,81,Quincy,59
S New Hampshire,88,St Michael's,69
Wheeling Jesuit,63,Virginia Union,61
Albright,107,PSU-Berks,78
Anna Maria,75,Becker,74
Gwynedd-Mercy,74,Arcadia,62
Augustana IL,73,Heidelberg,64
Le Tourneau,105,Austin Col,78
Babson,95,Lasell,64
Baruch,85,Kean,67
Birmingham So,110,Belhaven MS,97
Berea,68,Spalding,53
Huntingdon,88,Berry,79
Buena Vista,85,Bethany Luth,82
Susquehanna,75,Bethany WV,73
Suffolk,75,Brandeis,67
MIT,91,Bridgewater MA,52
Cabrini,82,Eastern Univ,68
Lebanon Val,83,Cairn,68
Occidental,80,Caltech,60
Capital,77,La Roche,67
Skidmore,89,Castleton,79
Centre,83,Maryville TN,70
Chatham,74,Franciscan OH,47
Chris Newport,69,Randolph Macon,64
Purchase,85,City Col NY,76
Clark MA,92,Worcester St,89
Roger Williams,83,Coast Guard,76
Coe,99,Iowa Wesleyan,66
Oglethorpe,79,Covenant,78
Dallas Univ,73,Millsaps,68
Denison,76,Otterbein,69
DePauw,90,Franklin IN,72
DeSales,78,Rosemont,70
Farmingdale,88,Drew,84
Kenyon,95,Earlham,81
Elmhurst,80,Manchester,74
Keuka,70,Elmira,68
Gordon,85,Elms,66
Mary Washington,86,E Mennonite,85
Emory,83,Piedmont,64
Emory & Henry,80,Sewanee,70
E Nazarene,81,Wheelock,77
Puget Sound,92,Evergreen St,80
F Dickinson,111,FDU Madison,49
Ferrum,70,Randolph Col,66
Fisher,108,Lyndon St,79
IL Wesleyan,90,Fontbonne,68
Wentworth Tech,61,Framingham St,45
Frank & Marsh,92,Misericordia,84
St Mary's MD,80,Gallaudet,75
Transylvania,130,Greenville,98
Hamline,106,Northwestern MN,72
PSU-Harrisburg,85,Haverford,79
Univ Ozarks,68,Hendrix,67
Hobart & Smith,87,St John Fisher,75
Swarthmore,111,Hood,89
Houghton,71,Wells,70
S Vermont,73,Keene St,67
SUNY Oneonta,97,Keystone,85
Loras,84,Lake Forest,81
Lancaster Bib,75,Messiah,66
Whitworth,95,La Verne,73
Lawrence,82,WI Lutheran,76
Westfield St,88,Lesley,69
Warner Pacific,91,Lewis & Clark,90
Long Island,104,New Rochelle,68
Lycoming,101,Medgar Evers,81
Monmouth IL,75,MacMurray,57
Manhattanville,74,St Joseph's LI,70
Nazareth,100,Medaille,97
St Joseph's ME,82,ME Maritime,75
Moravian,95,Muhlenberg,74
Wooster,70,Oberlin,64
Saginaw Val,79,Olivet MI,67
VA Wesleyan,68,Peace,67
Westminster PA,77,Pitt-Greensburg,55
Plymouth St,87,Rivier,69
PSU-Behrend,75,SUNY Fredonia,46
Wheaton MA,80,Regis MA,60
Rensselaer,68,SUNY-Cobleskill,50
R Stockton,87,Wesley DE,82
Salisbury,94,Washington MD,62
S Virginia,82,Shenandoah,79
S Maine,97,U New England,88
Springfield,88,W New England,70
Yeshiva,86,Staten Island,75
St Olaf,60,WI Stevens Pt,45
Cal Lutheran,91,UC Santa Cruz,85
E Texas Bap,89,Centenary,81
Dubuque,75,Edgewood,61
Georgia SW,81,Albany GA,72
Guilford,98,Greensboro,88
Paine,78,SC Aiken,70
Lakeland,84,Finlandia,65
M Hardin-Baylor,74,Schreiner,58
Concordia Mhd,80,MN Morris,71
Neumann,96,Rutgers-Camden,65
WI River Falls,85,Central IA,73
Augsburg,72,Northland,44
Lee TN,83,Tusculum,67
Wilson,67,Goucher,63
St Rose,77,S Connecticut,63
Thomas Aquinas,77,T Jefferson,67
Wilmington OH,88,Thomas More,84
Simpson IA,83,Westminster MO,61
Wilmington DE,76,Millersville,75
PSU-Abington,84,Mt St Mary NY,68
Cortland St,70,Ithaca,66
Immaculata,72,Delaware Val,60
Stevenson,90,Elizabethtown,87
Nichols,117,Newbury,72
UT Dallas,63,Trinity TX,51
St Leo,69,FL Southern,68
St Vincent,85,PSU-Altoona,74
Averett,80,Hampden-Sydney,66
Union NY,97,Hartwick,81
NY Maritime,79,York NY,69
WI Oshkosh,74,Benedictine IL,68
WI Stout,79,Crown MN,75
Alvernia,82,Penn Col Tech,74
NJ City,77,Stevens Tech,73
Johns Hopkins,82,Marymount VA,60
Merrimack,71,Assumption,65
WI LaCrosse,94,Luther IA,64
New Haven,86,Queens NY,74
Rockford,60,Beloit,56
RI College,100,Pine Manor,96
St Mary's MN,89,Luther MN,75
St Norbert,77,WI Eau Claire,69
Salem MA,67,MA Dartmouth,63
Wm Paterson,67,Brooklyn Col,47
Summit,80,St Elizabeth,79
Fresno Pacific,93,Pacific Union,90
Green Mtn,63,Paul Smith's,44
Grove City,78,PSU-Beaver,69
McDaniel Col,66,PSU-Brandywine,62
Wilkes,83,PSU-Hazleton,58
Pfeiffer,137,Barber-Scotia,100
Marywood,80,PSU-Lehigh Val,69
Johnson St,79,St Joseph VT,63
Grinnell,153,Emmaus Bib,100
Eureka,117,R Morris Spfd,52
Pac Lutheran,92,Northwest Indian,80
Charleston So,98,Columbia Intl,58
Montana St,109,MT Western,81
Bellarmine,84,IN Southeast,82
Regis CO,98,J&W CO,74
Washburn,69,Baker KS,48
Pittsburg St,90,Haskell,50
W Washington,108,Douglas,81
Newman,80,Manhattan Chr,61
Arkansas-FS,110,Randall,69
Chowan,94,Apprentice,74
Fort Hays St,64,Central Chr,57
CS Poly Pomona,86,Bethesda,55
Barry,121,St Thomas FL,65
Clarion,109,PSU-Gtr Allegheny,93
AL Huntsville,88,Trevecca Naz,70
East Central OK,90,Arkansas Tech,86
Ark Monticello,97,OK Baptist,84
Cameron,77,C Missouri,63
WV State,109,Davis & Elkins,87
Ferris St,77,Hillsdale,58
SE Oklahoma,70,Harding,60
NW Oklahoma St,77,Henderson St,63
MT St-Billings,75,Mary ND,73
Ouachita,63,SW Oklahoma,61
Southern Nazarene,90,S Arkansas,81
Abilene Chr,112,Howard Payne,62
Iowa St,104,Appalachian St,98
Auburn,83,Indiana St,64
George Mason,69,Binghamton,57
Ga Southern,120,Bluefield WV,52
California,79,Wofford,65
Notre Dame,105,Chicago St,66
Clemson,81,Ohio,76
Cornell IA,81,Maranatha Bap,70
Hofstra,72,Dayton,69
E Kentucky,97,Kentucky St,66
Evansville,66,SE Missouri St,50
Iowa,85,Grambling,74
SW Univ TX,83,Hardin-Simmons,77
Kennesaw,77,Piedmont,54
La Salle,81,South Alabama,73
UAB,81,LeMoyne-Owen,57
SF Austin,91,Le Tourneau,68
Sul Ross,77,Louisiana Col,60
MA Boston,66,Norwich,52
Morehead St,86,Marshall,83
Utah,77,Missouri,59
Oklahoma St,91,Oral Roberts,48
Tulsa,81,W Michigan,74
Xavier,80,Wisconsin,70
Austin Peay,109,Oakland City,50
NC State,86,Presbyterian,68
Cincinnati,97,Coppin St,54
UT Tyler,78,TX Lutheran,76
Belmont,69,MTSU,63
Colgate,72,Cornell,61
IL Chicago,95,Delaware St,55
E Michigan,76,Arkansas St,59
Miami FL,90,Florida A&M,59
Florida,108,North Florida,68
Loyola-Chicago,66,Missouri KC,56
Holy Cross,73,Harvard,69
Arizona,91,CS Bakersfield,59
Illinois St,69,South Carolina,65
Morgan St,72,Lincoln PA,60
LSU,105,Samford,86
Michigan,61,Southern Miss,47
St John's,79,Nebraska,56
North Texas,90,Bethune-Cookman,78
ULM,86,SE Louisiana,75
Ohio St,82,TX Southern,64
Temple,76,Old Dominion,65
Providence,77,Washington,70
St Louis,77,Virginia Tech,71
Southern Utah,81,San Jose St,69
Boise St,58,UTEP,56
Ft Lewis,95,N New Mexico,81
FL Atlantic,91,Edward Waters,59
Denver,91,J&W CO,59
Kent,90,Ohio Chr,45
UMBC,93,Central Penn,62
Chattanooga,94,Hiwassee,46
Tennessee Tech,106,Boyce,48
Troy,106,Brewton-Parker,71
Lamar,103,Jarvis Chr,66
S Virginia,68,Christendom,41
Chapman,82,La Sierra,67
West Alabama,97,Faulkner,91
Emporia St,75,KS Wesleyan,49
Grand Valley St,88,Grace Bib,74
Union TN,103,Fisk,58
Spring Hill,104,Pensacola Chr,61
Bob Jones,76,S Wesleyan,69
CS San Marcos,99,W Coast Bap,49
Davenport,113,Silver Lake,44
Graceland,93,Augustana SD,81
North Alabama,76,Oakwood,75
Winona St,89,Grandview,73
N Illinois,70,St Francis IL,60
Biola,74,San Diego Chr,65
Francis Marion,102,J&W NC,71
Minot St,81,Dickinson St ND,63
North Greenville,88,Piedmont Bap,79
NW Nazarene,84,Academy of Art,76
W Oregon,99,Azusa Pacific,87
Barton,74,Virginia Union,66
Molloy,63,Caldwell,61
Cal St-LA,95,CS Monterey Bay,78
Clark Atlanta,77,Flagler,76
Colorado Mines,109,Fort Hays St,101
NE Kearney,94,Col Springs,81
Montevallo,73,Columbus St,62
Seattle Pacific,79,Concordia CA,56
Concordia OR,102,S Francisco St,97
CSU East Bay,70,CS Dom. Hills,57
TX A&M K'ville,82,CSU-Pueblo,64
Dixie St,99,E New Mexico,89
Lake Superior,78,Findlay,73
Fort Valley St,113,Shaw NC,91
Sonoma St,76,Fresno Pacific,73
Virginia St,94,Lees-McRae,77
Queens NC,104,Livingstone,60
Mesa St,90,Midwest TX St,78
NW Missouri,69,Metro St,58
SW Minnesota,65,Michigan Tech,52
Moorhead St,84,N Michigan,69
Morehouse,87,W Salem St,72
Mt Olive,99,St Augustine's,84
St Mary's TX,61,WI Parkside,58
Anderson IN,104,Adrian,79
Alabama,104,Alabama A&M,67
Oregon,114,Alabama St,56
Kenyon,61,Albion,42
Baylor,78,Alcorn St,61
Alfred St,82,Cazenovia,76
Houghton,63,Allegheny,60
IL Wesleyan,94,Alma,75
Wesleyan CT,74,Anna Maria,61
Arizona St,97,Northern Arizona,62
Augustana IL,80,Calvin,69
Baldwin-Wallace,68,WI River Falls,65
Ball St,87,Stony Brook,76
Rochester NY,73,Bard,54
Frank & Marsh,72,Bethany WV,70
Blackburn,61,North Park,59
Vermont,65,Bradley,64
Bridgewater VA,77,Gettysburg,75
W Connecticut,66,Brockport St,63
Widener,95,Bryn Athyn,64
La Roche,71,Carnegie Mellon,64
Carthage,86,Rockford,66
Frostburg St,115,Case Western,107
Castleton,101,Curry,74
Central Conn,79,East Carolina,68
WI Whitewater,82,Claremont M.S.,66
Coastal Car,83,UT San Antonio,69
Colby,72,Colby-Sawyer,60
Colorado,70,Quinnipiac,69
Tulane,80,Colorado St,53
Concordia TX,68,Guilford,67
San Francisco,69,CS Sacramento,56
E Mennonite,68,Delaware Val,57
Wheaton IL,80,DePauw,59
St Thomas MN,73,Dickinson,68
Dominican IL,74,Univ Ozarks,63
Drake,77,Wake Forest,74
Puget Sound,119,Evergreen St,91
Middlebury,111,Fitchburg St,72
Oberlin,66,Franciscan OH,51
Whitworth,92,Gallaudet,56
Rutgers-Newark,83,George Fox,80
SUNY Potsdam,84,Green Mtn,57
Grove City,65,Penn Col Tech,40
Huntingdon,80,Hampden-Sydney,60
SUNYIT,99,Hilbert,83
AK Anchorage,63,Holy Names,55
Marietta,102,Hope,71
Moravian,88,Hunter,50
Illinois Col,85,Principia,82
Incarnate Word,88,McMurry,49
N Kentucky,87,James Madison,78
Manchester,69,Kalamazoo,55
Kansas,98,S Dakota St,64
King's PA,93,Susquehanna,89
WI Green Bay,98,Lakeland,27
Lebanon Val,89,New Rochelle,65
Westfield St,84,Lehman,81
Louisville,87,NE Omaha,78
W New England,78,MA Liberal Arts,60
Manhattanville,62,Wm Paterson,60
St Cloud,67,Mayville St,51
Worcester Tech,96,ME Farmington,62
ME Presque Isle,92,Pine Manor,73
N Dakota St,57,Missouri St,54
Mt Ida,86,Russell Sage,82
Wittenberg,78,Mt St Joseph,74
Westminster PA,89,Muskingum,80
NE Wesleyan,122,N Central MN,84
NC Wesleyan,90,Spalding,65
Wentworth Tech,72,N England Col,67
New Mexico St,75,New Mexico,56
Nicholls St,127,Spring Hill,83
Stanford,73,Northeastern,59
Rice,87,Northwestern LA,65
Ohio Wesleyan,99,Trine,96
Thomas More,80,Otterbein,69
Pacific OR,85,Redlands,79
York PA,101,Pitt-Bradford,89
Scranton,78,PSU-Berks,63
Trinity TX,82,Rose-Hulman,75
Williams,80,Salem MA,68
ULL,115,Savannah St,82
UCLA,96,S Carolina St,68
Shenandoah,77,St Mary's MD,66
Staten Island,85,Ursinus,77
Stevenson,80,Wash & Jeff,65
Stevens Tech,85,Suffolk,79
U New England,122,St Joseph's NY,102
Tufts,83,Webster Univ,68
Vanderbilt,79,UNC Asheville,76
Virginia,76,VA Commonwealth,67
Washington MO,82,Wabash,70
Whitman,113,Waynesburg,74
Catawba,77,Albany GA,69
C Washington,84,Hawaii Hilo,79
Carroll WI,60,Concordia WI,58
Texas A&M,84,UC Santa Barbara,65
Alfred,80,D'Youville,77
Sul Ross,82,E Texas Bap,80
Elon,95,Florida Intl,87
Kansas St,71,UC Irvine,49
Georgia C&S,83,Paine,51
Montclair St,119,Greenville,114
LaGrange,104,PSU-Altoona,94
Linfield,76,Whittier,75
WI Stout,84,Marian WI,77
R Stockton,78,Centenary NJ,65
Messiah,88,Wilson,59
Dominican NY,71,St Rose,59
UT Dallas,61,Schreiner,59
Albany NY,80,Yale,72
Bridgewater MA,66,Clarkson,63
Cleveland St,80,Coppin St,56
Colorado Col,60,WI Superior,48
Penn St,79,Columbia,65
Rosemont,69,York NY,68
Albright,85,Rowan,63
Misericordia,98,Rutgers-Camden,71
Illinois,82,DePaul,73
Delaware,93,Wesley DE,78
Lesley,77,Rivier,62
Drexel,84,Houston,80
Dubuque,82,Northwestern MN,78
Duke,78,Southern Univ,61
Kentucky,78,ETSU,61
SUNY Oneonta,66,DeSales,64
E Illinois,80,IUPUI,79
UNLV,91,E Washington,76
Roger Williams,75,Emmanuel MA,58
St Elizabeth,86,FDU Madison,82
UNC Greensboro,95,Ferrum,43
Florida St,67,Fordham,43
Rensselaer,62,Framingham St,40
Amherst,83,Sarah Lawrence,51
John Carroll,110,SUNY Fredonia,75
Mississippi,77,Georgia St,72
IL Tech,70,Gust Adolphus,66
St John Fisher,94,Birmingham So,75
Morrisville St,75,Purchase,61
Juniata,93,Mt Aloysius,62
Geneva,75,Valley Forge,68
Alvernia,72,Lancaster Bib,62
MN Mankato,83,Dominican CA,72
Ithaca,100,SUNY Canton,72
Arkansas,83,Fresno St,75
Iona,80,Weber St,72
Benedict,76,JC Smith,66
Villanova,104,Lafayette,57
Lehigh,91,Siena,90
Mercer,63,Liberty,48
Miami OH,78,Long Island,74
Towson,95,Loyola MD,72
Maryville MO,83,Cameron,82
San Diego St,83,McNeese St,52
Muhlenberg,98,SUNY New Paltz,88
Upper Iowa,110,Truman St,92
N Colorado,84,Pepperdine,82
MA Dartmouth,92,Elms,75
Wheaton MA,73,RI College,65
Roanoke,70,Bluffton,55
Bethel MN,85,Simpson IA,70
St John's MN,94,St Scholastica,71
Bowdoin,80,St Lawrence,74
Utica,76,College of NJ,72
W Texas A&M,92,Adams St,88
Bemidji St,88,Valley City St,70
South Carolina,80,UTEP,56
Temple,88,Auburn,74
Boise St,82,Illinois St,64
Old Dominion,62,Indiana St,44
Virginia Tech,103,Washington,79
W Michigan,86,Appalachian St,67
Dayton,79,Ohio,65
NC Central,101,Warren Wilson,76
Providence,90,St Louis,63
Iowa St,80,Tulsa,78
Clemson,78,Hofstra,59
Mitchell,70,Salve Regina,61
Concordia SP,69,WI Milwaukee,55
Hanover,103,Kent-Tusc,49
Lycoming,94,PSU Wilkes-Barre,84
Thomas ME,85,ME Machias,67
Thiel,71,PSU-Beaver,52
S Virginia,83,PSU Mont Alto,69
Pitt-Greensburg,79,PSU-Fayette,69
Lake Forest,101,Great Lakes Chr,76
E Connecticut,87,Dean,64
Villa Maria,98,Buffalo St,92
WI Platteville,86,Waldorf,56
Grinnell,128,Wright St-Lake,95
Occidental,89,W Coast Bap,47
W New Mexico,89,Univ of Southwest,84
Northern St SD,67,Jamestown,60
Wayne St NE,100,Barclay,58
Angelo St,106,Arlington Bap,50
IL Springfield,100,R Morris-Peoria,80
Cedarville,100,Miami-Hamilton,69
Lincoln MO,74,Langston,65
Chowan,96,Mid-Atlantic Chr,52
St Edward's,107,Paul Quinn,85
Newberry,101,Voorhees,94
S Dakota Tech,67,J&W CO,65
Texas A&M Intl,77,Randall,71
Western St CO,81,Embry-Riddle AZ,69
Aurora,104,Iowa Wesleyan,84
Wartburg,91,Crown MN,88
Akron,76,TN Martin,59
Bowling Green,83,FL Gulf Coast,80
Butler,82,Furman,65
Canisius,104,Youngstown St,84
UCF,75,William & Mary,64
C Michigan,103,Eureka,68
E Michigan,76,Howard,66
F Dickinson,94,Kean,55
G Washington,65,Hampton,57
George Mason,78,CS Northridge,73
Georgetown,83,MD E Shore,57
NC A&T,90,Jacksonville,82
Manhattan,73,Harvard,69
Army,94,Marist,73
Maryland,80,Bucknell,78
Col Charleston,81,Charlotte,72
UNC Wilmington,88,Campbell,84
Purdue,106,Fairfield,64
Seton Hall,82,NJIT,53
St Bonaventure,72,Jackson St,58
St Joseph's PA,71,Princeton,58
SIUE,80,Stetson,76
Syracuse,80,TX Southern,67
Toledo,87,Oakland,74
VMI,78,Presbyterian,58
Wagner,71,American Univ,70
West Virginia,111,Morgan St,48
Winthrop,106,Central Penn,65
Wofford,96,Bob Jones,65
Murray St,80,Wright St,61
Gardner Webb,119,Warren Wilson,81
Citadel,79,High Point,77
Charleston So,82,SC Upstate,72
St Francis PA,83,Longwood,56
Navy,79,Bryant,71
Grand Canyon,76,Ark Little Rock,51
Evansville,66,Binghamton,61
Idaho,63,Sam Houston St,54
IPFW,67,IL Chicago,51
Louisiana Tech,71,Montana St,58
Mississippi St,79,Florida A&M,48
Northern Iowa,82,Chicago St,44
SMU,72,Ark Pine Bluff,37
S Illinois,69,IL Springfield,64
SF Austin,118,Howard Payne,64
Texas St,75,UTRGV,58
MTSU,75,Tennessee St,65
Tennessee Tech,82,Kennesaw,68
Texas,80,Lipscomb,57
WI Milwaukee,66,Florida Intl,51
South Dakota,84,Grambling,55
UT Arlington,89,BYU,75
Utah Valley,80,UC Davis,71
CS Fullerton,77,Bethesda,35
Gonzaga,79,Utah St,66
Nevada,89,Pacific,74
Oregon St,89,Long Beach St,81
San Diego,71,Norfolk St,62
Cal Poly,63,Santa Clara,59
Washington St,83,Idaho St,62
Portland St,94,UC Riverside,82
Concordia OR,78,Academy of Art,71
New Haven,84,Adelphi,79
Ald-Broaddus,90,Bowie St,80
Angelo St,106,St Edward's,93
Arkansas-FS,104,Pittsburg St,95
Arkansas Tech,84,SE Oklahoma,82
Southern Nazarene,91,Ark Monticello,74
St Anselm,73,Assumption,62
Auburn M'gomery,80,KY Wesleyan,72
West Georgia,92,Augusta,89
E New Mexico,86,Azusa Pacific,70
Barry,93,Eckerd,89
Barton,79,St Augustine's,73
Tusculum,69,Belmont Abbey,67
Bloomfield,84,Dist Columbia,80
Pitt-Johnstown,92,Bloomsburg,65
Bridgeport,85,Post,79
Cal Baptist,78,UC San Diego,73
California PA,89,Kutztown,87
Cal St-LA,84,CSU East Bay,67
Carson-Newman,92,King TN,91
Cedarville,83,Lake Superior,78
Central St OH,73,Lake Erie,68
Mercyhurst,77,Cheyney St,47
Chr Brothers,77,Trevecca Naz,74
E Stroudsburg,113,Clarion,71
Clark Atlanta,63,Georgia C&S,54
Coker,87,Limestone,76
C Oklahoma,71,Tarleton St,63
Colorado Mines,86,NE Kearney,79
Concordia CA,65,C Washington,60
Concordia NY,100,Queens NY,91
CS Chico,77,Humboldt St,67
CS Monterey Bay,55,CS Dom. Hills,54
CS Poly Pomona,62,CS Stanislaus,46
W Texas A&M,91,CSU-Pueblo,80
Dallas Bap,87,Permian Basin,80
W Oregon,97,Dixie St,86
Dominican NY,76,Molloy,65
Emporia St,69,Drury,62
East Central OK,58,Harding,54
Edinboro,85,Millersville,74
Fayetteville St,65,Wingate,55
Felician,77,Pace,75
Ferris St,100,Ohio Valley,51
FL Southern,75,Palm Beach Atl,73
Fort Valley St,78,W Salem St,55
S New Hampshire,77,Franklin Pierce,73
MN Mankato,93,Fresno Pacific,68
West Chester,52,Gannon,44
Roberts Wslyn,72,Georgian Court,61
West Liberty,130,Glenville St,100
Thomas Aquinas,81,Goldey Beacom,68
Seattle Pacific,90,Hawaii Hilo,59
Henderson St,76,SW Oklahoma,73
Indiana PA,90,Lock Haven,83
Queens NC,74,JC Smith,61
Malone,99,Kentucky St,85
Lane,79,West Alabama,70
Le Moyne,74,S Connecticut,62
Lewis,80,Saginaw Val,47
Lincoln Mem,88,Shorter,64
Rollins,82,Lynn,76
Seton Hill,66,Mansfield,60
Upper Iowa,68,Metro St,64
Moorhead St,89,Michigan Tech,82
Midwest TX St,123,Western St CO,121
West Florida,74,Miles,58
MN Crookston,79,Sioux Falls,74
Morehouse,80,Shaw NC,77
MO Southern,74,MO St Louis,58
MO Western,63,Quincy,61
Mt Olive,64,Virginia Union,58
SW Minnesota,85,N Michigan,78
Northwood MI,88,Walsh,85
Nova SE,92,Tampa,69
NW Missouri,90,Truman St,70
S Francisco St,92,NW Nazarene,75
NW Oklahoma St,68,Ouachita,66
OK Baptist,77,S Arkansas,74
Rockhurst,89,Washburn,87
WV State,92,Shepherd,87
Shippensburg,90,Slippery Rock,87
Stonehill,84,St Michael's,74
Wm Jewell,96,SW Baptist,81
Texas A&M Intl,65,WI Parkside,55
Valdosta St,75,Tuskegee,61
UVA-Wise,71,Urbana,64
Wheeling Jesuit,82,WV Wesleyan,55
Adrian,91,Manchester,72
Swarthmore,95,Albertus Magnus,85
Ohio Wesleyan,98,Albion,60
Alfred,74,Cazenovia,62
D'Youville,114,Alfred St,105
Allegheny,75,Wash & Jeff,54
Augustana IL,65,Alma,53
Anderson IN,81,Kalamazoo,50
Arcadia,99,PSU-Abington,96
Augsburg,81,MN Morris,76
Wartburg,80,Aurora,66
Austin Col,91,Hendrix,83
Babson,101,Worcester St,52
Baruch,83,Yeshiva,73
Becker,84,Brandeis,83
Chadron St,64,Bellevue,54
Berry,69,Brevard,67
Wittenberg,86,Birmingham So,63
Texas Tech,75,Boston College,64
WI Stevens Pt,93,Buena Vista,72
Denison,90,Cabrini,70
IL Wesleyan,94,Calvin,82
Capital,97,Chatham,69
Chris Newport,80,Catholic,78
Chicago,89,Rose-Hulman,76
WI Platteville,74,Claremont M.S.,57
Haverford,84,Clark MA,82
Coast Guard,91,S Maine,40
Monmouth IL,71,Coe,56
Loras,104,Concordia IL,87
Elon,84,Concordia SP,62
Hampden-Sydney,83,Concordia TX,80
Cornell IA,88,Franklin IN,66
CT College,87,Lyndon St,80
Olivet MI,96,Defiance,64
Dickinson,80,Mt St Joseph,64
Earlham,72,Franciscan OH,71
Ripon,67,Edgewood,48
Keystone,108,Elmira,105
Emerson,99,Newbury,83
MIT,80,E Nazarene,50
Endicott,75,Regis MA,70
Pacific OR,87,Evergreen St,74
Millikin,79,Finlandia,62
Whitman,122,Gallaudet,58
Geneseo St,87,Marymount VA,72
Salisbury,92,Goucher,50
Guilford,90,Huntingdon,63
Hamilton,75,Oswego St,69
Long Island,86,Hartford,84
Skidmore,96,Hartwick,85
Heidelberg,98,N Central IL,93
St Vincent,81,Hiram,68
Stevenson,78,Houghton,55
Husson,84,St Joseph's ME,75
John Jay,83,St Joseph's LI,67
S Vermont,66,Johnson St,57
VA Wesleyan,86,J&W RI,79
Keene St,73,Plattsburgh St,66
Kenyon,68,Trine,55
Nazareth,77,Keuka,74
Northwestern,82,La Salle,74
Lawrence,76,Milwaukee Eng,68
Lewis & Clark,70,Rutgers-Newark,69
Lynchburg,78,McDaniel Col,68
South Alabama,68,Maine,46
Mary Washington,96,Randolph Col,83
Mayville St,69,St Scholastica,60
Wooster,86,Medaille,76
Wheelock,93,ME Maritime,85
M Hardin-Baylor,90,TX Lutheran,88
Mt St Mary's,84,North Florida,81
Thiel,85,Muskingum,84
NE Wesleyan,78,Northwestern MN,67
Northwest Chr,89,Willamette,84
Plymouth St,92,Norwich,84
Pine Manor,73,Thomas ME,65
Puget Sound,118,Redlands,112
Randolph Macon,79,Ramapo,61
Rhodes,126,Vassar,110
Sewanee,96,Wash & Lee,79
St Olaf,75,WI Eau Claire,61
UC Santa Cruz,111,Whittier,100
Whitworth,83,Waynesburg,58
AL Huntsville,87,Oakland City,79
Fairmont St,105,Charleston WV,104
Notre Dame OH,86,Concord,76
Erskine,48,Anderson SC,45
Clarkson,76,Green Mtn,44
Hanover,71,Otterbein,68
Linfield,79,Pomona Pitzer,70
North Greenville,78,Mars Hill,71
NJ City,82,Gwynedd-Mercy,76
Centenary,74,Millsaps,66
Neumann,89,Eastern Univ,67
WI LaCrosse,81,Central IA,70
Bemidji St,87,Northland,64
C Missouri,74,Maryville MO,56
St Rose,50,Caldwell,48
Seattle,102,Detroit,71
Salem WV,83,Tiffin,72
